t,c_mean,c_surface,c_bulk,gamma_max,gamma_surface,R_max,R_surface,j_mean
9.29000000e+01,1.03815313e+04,1.03817784e+04,1.03815062e+04,5.84739750e-01,5.84728957e-01,2.75434320e-01,2.75434320e-01,5.87643441e+00
9.29050000e+01,1.03815564e+04,1.03815614e+04,1.03815559e+04,5.84737773e-01,5.84737530e-01,1.22036034e-04,1.22036034e-04,5.59961330e+00
9.29100000e+01,1.03815724e+04,1.03816935e+04,1.03815601e+04,5.84737594e-01,5.84732339e-01,1.33160907e-01,1.33160907e-01,4.81555099e+00
9.29150000e+01,1.03815957e+04,1.03819467e+04,1.03815601e+04,5.84737594e-01,5.84722232e-01,3.92457246e-01,3.92457246e-01,6.20125871e+00
9.29200000e+01,1.03816144e+04,1.03816191e+04,1.03816139e+04,5.84735445e-01,5.84735315e-01,2.17773951e-03,2.17773951e-03,5.02568123e+00
9.29250000e+01,1.03816347e+04,1.03818406e+04,1.03816139e+04,5.84735445e-01,5.84726462e-01,2.28906092e-01,2.28906092e-01,5.30253772e+00
9.29300000e+01,1.03816540e+04,1.03820504e+04,1.03816139e+04,5.84735445e-01,5.84718081e-01,4.43761967e-01,4.43761967e-01,6.08663329e+00
9.29350000e+01,1.03816763e+04,1.03817599e+04,1.03816678e+04,5.84733288e-01,5.84729680e-01,9.10404445e-02,9.10404445e-02,4.70094325e+00
9.29400000e+01,1.03816928e+04,1.03819400e+04,1.03816678e+04,5.84733288e-01,5.84722495e-01,2.75437066e-01,2.75437066e-01,5.87655794e+00
9.29450000e+01,1.03817180e+04,1.03817229e+04,1.03817175e+04,5.84731311e-01,5.84731068e-01,1.22037251e-04,1.22037251e-04,5.59973101e+00
9.29500000e+01,1.03817339e+04,1.03818550e+04,1.03817217e+04,5.84731132e-01,5.84725877e-01,1.33162235e-01,1.33162235e-01,4.81565222e+00
9.29550000e+01,1.03817572e+04,1.03821082e+04,1.03817217e+04,5.84731132e-01,5.84715770e-01,3.92461158e-01,3.92461158e-01,6.20138907e+00
9.29600000e+01,1.03817759e+04,1.03817807e+04,1.03817754e+04,5.84728983e-01,5.84728853e-01,2.17776122e-03,2.17776122e-03,5.02578687e+00
9.29650000e+01,1.03817963e+04,1.03820021e+04,1.03817754e+04,5.84728983e-01,5.84720000e-01,2.28908374e-01,2.28908374e-01,5.30264918e+00
9.29700000e+01,1.03818155e+04,1.03822120e+04,1.03817754e+04,5.84728983e-01,5.84711620e-01,4.43766391e-01,4.43766391e-01,6.08676124e+00
9.29750000e+01,1.03818378e+04,1.03819214e+04,1.03818293e+04,5.84726826e-01,5.84723218e-01,9.10413521e-02,9.10413521e-02,4.70104206e+00
9.29800000e+01,1.03818544e+04,1.03821015e+04,1.03818293e+04,5.84726826e-01,5.84716033e-01,2.75439812e-01,2.75439812e-01,5.87668147e+00
9.29850000e+01,1.03818795e+04,1.03818845e+04,1.03818790e+04,5.84724849e-01,5.84724606e-01,1.22038467e-04,1.22038467e-04,5.59984872e+00
9.29900000e+01,1.03818955e+04,1.03820166e+04,1.03818832e+04,5.84724670e-01,5.84719416e-01,1.33163562e-01,1.33163562e-01,4.81575344e+00
9.29950000e+01,1.03819188e+04,1.03822698e+04,1.03818832e+04,5.84724670e-01,5.84709308e-01,3.92465071e-01,3.92465071e-01,6.20151942e+00
9.30000000e+01,1.03819375e+04,1.03819422e+04,1.03819370e+04,5.84722521e-01,5.84722391e-01,2.17778293e-03,2.17778293e-03,5.02589252e+00
9.30050000e+01,1.03819578e+04,1.03821637e+04,1.03819370e+04,5.84722521e-01,5.84713538e-01,2.28910656e-01,2.28910656e-01,5.30276065e+00
9.30100000e+01,1.03819771e+04,1.03823735e+04,1.03819370e+04,5.84722521e-01,5.84705158e-01,4.43770814e-01,4.43770814e-01,6.08688918e+00
9.30150000e+01,1.03819994e+04,1.03820830e+04,1.03819909e+04,5.84720365e-01,5.84716756e-01,9.10422597e-02,9.10422597e-02,4.70114088e+00
9.30200000e+01,1.03820159e+04,1.03822631e+04,1.03819909e+04,5.84720364e-01,5.84709571e-01,2.75442557e-01,2.75442557e-01,5.87680500e+00
9.30250000e+01,1.03820411e+04,1.03820460e+04,1.03820406e+04,5.84718388e-01,5.84718144e-01,1.22039684e-04,1.22039684e-04,5.59996643e+00
9.30300000e+01,1.03820570e+04,1.03821781e+04,1.03820448e+04,5.84718208e-01,5.84712954e-01,1.33164890e-01,1.33164890e-01,4.81585467e+00
9.30350000e+01,1.03820803e+04,1.03824313e+04,1.03820448e+04,5.84718208e-01,5.84702847e-01,3.92468983e-01,3.92468983e-01,6.20164978e+00
9.30400000e+01,1.03820990e+04,1.03821038e+04,1.03820985e+04,5.84716059e-01,5.84715929e-01,2.17780464e-03,2.17780464e-03,5.02599816e+00
9.30450000e+01,1.03821194e+04,1.03823252e+04,1.03820985e+04,5.84716059e-01,5.84707077e-01,2.28912938e-01,2.28912938e-01,5.30287211e+00
9.30500000e+01,1.03821386e+04,1.03825350e+04,1.03820985e+04,5.84716059e-01,5.84698696e-01,4.43775238e-01,4.43775238e-01,6.08701713e+00
9.30550000e+01,1.03821609e+04,1.03822445e+04,1.03821524e+04,5.84713903e-01,5.84710294e-01,9.10431672e-02,9.10431672e-02,4.70123970e+00
9.30600000e+01,1.03821774e+04,1.03824246e+04,1.03821524e+04,5.84713903e-01,5.84703110e-01,2.75445303e-01,2.75445303e-01,5.87692853e+00
9.30650000e+01,1.03822026e+04,1.03822075e+04,1.03822021e+04,5.84711926e-01,5.84711682e-01,1.22040900e-04,1.22040900e-04,5.60008414e+00
9.30700000e+01,1.03822186e+04,1.03823396e+04,1.03822063e+04,5.84711747e-01,5.84706492e-01,1.33166217e-01,1.33166217e-01,4.81595590e+00
9.30750000e+01,1.03822419e+04,1.03825929e+04,1.03822063e+04,5.84711746e-01,5.84696385e-01,3.92472894e-01,3.92472894e-01,6.20178013e+00
9.30800000e+01,1.03822606e+04,1.03822653e+04,1.03822601e+04,5.84709597e-01,5.84709468e-01,2.17782635e-03,2.17782635e-03,5.02610380e+00
9.30850000e+01,1.03822809e+04,1.03824868e+04,1.03822601e+04,5.84709597e-01,5.84700615e-01,2.28915219e-01,2.28915219e-01,5.30298357e+00
9.30900000e+01,1.03823002e+04,1.03826966e+04,1.03822601e+04,5.84709597e-01,5.84692235e-01,4.43779661e-01,4.43779661e-01,6.08714507e+00
9.30950000e+01,1.03823224e+04,1.03824061e+04,1.03823140e+04,5.84707441e-01,5.84703833e-01,9.10440747e-02,9.10440747e-02,4.70133851e+00
9.31000000e+01,1.03823390e+04,1.03825862e+04,1.03823140e+04,5.84707441e-01,5.84696648e-01,2.75448048e-01,2.75448048e-01,5.87705205e+00
9.31050000e+01,1.03823642e+04,1.03823691e+04,1.03823637e+04,5.84705464e-01,5.84705221e-01,1.22042117e-04,1.22042117e-04,5.60020185e+00
9.31100000e+01,1.03823801e+04,1.03825012e+04,1.03823679e+04,5.84705285e-01,5.84700031e-01,1.33167544e-01,1.33167544e-01,4.81605712e+00
9.31150000e+01,1.03824034e+04,1.03827544e+04,1.03823679e+04,5.84705285e-01,5.84689924e-01,3.92476806e-01,3.92476806e-01,6.20191048e+00
9.31200000e+01,1.03824221e+04,1.03824269e+04,1.03824216e+04,5.84703136e-01,5.84703006e-01,2.17784805e-03,2.17784805e-03,5.02620944e+00
9.31250000e+01,1.03824424e+04,1.03826483e+04,1.03824216e+04,5.84703135e-01,5.84694154e-01,2.28917501e-01,2.28917501e-01,5.30309503e+00
9.31300000e+01,1.03824617e+04,1.03828581e+04,1.03824216e+04,5.84703135e-01,5.84685773e-01,4.43784084e-01,4.43784084e-01,6.08727301e+00
9.31350000e+01,1.03824840e+04,1.03825676e+04,1.03824755e+04,5.84700979e-01,5.84697371e-01,9.10449821e-02,9.10449821e-02,4.70143732e+00
9.31400000e+01,1.03825005e+04,1.03827477e+04,1.03824755e+04,5.84700979e-01,5.84690187e-01,2.75450794e-01,2.75450794e-01,5.87717558e+00
9.31450000e+01,1.03825257e+04,1.03825306e+04,1.03825252e+04,5.84699003e-01,5.84698759e-01,1.22043333e-04,1.22043333e-04,5.60031955e+00
9.31500000e+01,1.03825417e+04,1.03826627e+04,1.03825294e+04,5.84698823e-01,5.84693569e-01,1.33168872e-01,1.33168872e-01,4.81615835e+00
9.31550000e+01,1.03825649e+04,1.03829159e+04,1.03825294e+04,5.84698823e-01,5.84683462e-01,3.92480718e-01,3.92480718e-01,6.20204084e+00
9.31600000e+01,1.03825836e+04,1.03825884e+04,1.03825832e+04,5.84696674e-01,5.84696545e-01,2.17786976e-03,2.17786976e-03,5.02631508e+00
9.31650000e+01,1.03826040e+04,1.03828098e+04,1.03825832e+04,5.84696674e-01,5.84687692e-01,2.28919782e-01,2.28919782e-01,5.30320649e+00
9.31700000e+01,1.03826233e+04,1.03830197e+04,1.03825832e+04,5.84696674e-01,5.84679312e-01,4.43788506e-01,4.43788506e-01,6.08740095e+00
9.31750000e+01,1.03826455e+04,1.03827292e+04,1.03826371e+04,5.84694518e-01,5.84690910e-01,9.10458895e-02,9.10458895e-02,4.70153614e+00
9.31800000e+01,1.03826621e+04,1.03829092e+04,1.03826371e+04,5.84694518e-01,5.84683725e-01,2.75453539e-01,2.75453539e-01,5.87729910e+00
9.31850000e+01,1.03826872e+04,1.03826922e+04,1.03826867e+04,5.84692541e-01,5.84692298e-01,1.22044549e-04,1.22044549e-04,5.60043726e+00
9.31900000e+01,1.03827032e+04,1.03828243e+04,1.03826910e+04,5.84692362e-01,5.84687108e-01,1.33170199e-01,1.33170199e-01,4.81625957e+00
9.31950000e+01,1.03827265e+04,1.03830775e+04,1.03826910e+04,5.84692362e-01,5.84677001e-01,3.92484629e-01,3.92484629e-01,6.20217119e+00
9.32000000e+01,1.03827452e+04,1.03827499e+04,1.03827447e+04,5.84690212e-01,5.84690083e-01,2.17789147e-03,2.17789147e-03,5.02642072e+00
9.32050000e+01,1.03827655e+04,1.03829714e+04,1.03827447e+04,5.84690212e-01,5.84681231e-01,2.28922064e-01,2.28922064e-01,5.30331795e+00
9.32100000e+01,1.03827848e+04,1.03831812e+04,1.03827447e+04,5.84690212e-01,5.84672851e-01,4.43792929e-01,4.43792929e-01,6.08752889e+00
9.32150000e+01,1.03828071e+04,1.03828907e+04,1.03827986e+04,5.84688056e-01,5.84684448e-01,9.10467968e-02,9.10467968e-02,4.70163495e+00
9.32200000e+01,1.03828236e+04,1.03830708e+04,1.03827986e+04,5.84688056e-01,5.84677264e-01,2.75456284e-01,2.75456284e-01,5.87742262e+00
9.32250000e+01,1.03828488e+04,1.03828537e+04,1.03828483e+04,5.84686080e-01,5.84685836e-01,1.22045766e-04,1.22045766e-04,5.60055496e+00
9.32300000e+01,1.03828647e+04,1.03829858e+04,1.03828525e+04,5.84685900e-01,5.84680646e-01,1.33171526e-01,1.33171526e-01,4.81636079e+00
9.32350000e+01,1.03828880e+04,1.03832390e+04,1.03828525e+04,5.84685900e-01,5.84670540e-01,3.92488540e-01,3.92488540e-01,6.20230153e+00
9.32400000e+01,1.03829067e+04,1.03829115e+04,1.03829062e+04,5.84683751e-01,5.84683622e-01,2.17791317e-03,2.17791317e-03,5.02652636e+00
9.32450000e+01,1.03829271e+04,1.03831329e+04,1.03829062e+04,5.84683751e-01,5.84674770e-01,2.28924345e-01,2.28924345e-01,5.30342940e+00
9.32500000e+01,1.03829463e+04,1.03833427e+04,1.03829062e+04,5.84683751e-01,5.84666390e-01,4.43797351e-01,4.43797351e-01,6.08765683e+00
9.32550000e+01,1.03829686e+04,1.03830522e+04,1.03829601e+04,5.84681595e-01,5.84677987e-01,9.10477041e-02,9.10477041e-02,4.70173376e+00
9.32600000e+01,1.03829851e+04,1.03832323e+04,1.03829601e+04,5.84681595e-01,5.84670803e-01,2.75459028e-01,2.75459028e-01,5.87754615e+00
9.32650000e+01,1.03830103e+04,1.03830152e+04,1.03830098e+04,5.84679618e-01,5.84679375e-01,1.22046982e-04,1.22046982e-04,5.60067266e+00
9.32700000e+01,1.03830263e+04,1.03831473e+04,1.03830140e+04,5.84679439e-01,5.84674185e-01,1.33172853e-01,1.33172853e-01,4.81646201e+00
9.32750000e+01,1.03830495e+04,1.03834005e+04,1.03830140e+04,5.84679439e-01,5.84664079e-01,3.92492451e-01,3.92492451e-01,6.20243188e+00
9.32800000e+01,1.03830682e+04,1.03830730e+04,1.03830678e+04,5.84677290e-01,5.84677160e-01,2.17793487e-03,2.17793487e-03,5.02663200e+00
9.32850000e+01,1.03830886e+04,1.03832944e+04,1.03830678e+04,5.84677290e-01,5.84668308e-01,2.28926626e-01,2.28926626e-01,5.30354086e+00
9.32900000e+01,1.03831079e+04,1.03835042e+04,1.03830678e+04,5.84677290e-01,5.84659929e-01,4.43801773e-01,4.43801773e-01,6.08778477e+00
9.32950000e+01,1.03831301e+04,1.03832138e+04,1.03831217e+04,5.84675134e-01,5.84671526e-01,9.10486113e-02,9.10486113e-02,4.70183257e+00
9.33000000e+01,1.03831467e+04,1.03833938e+04,1.03831217e+04,5.84675134e-01,5.84664342e-01,2.75461773e-01,2.75461773e-01,5.87766967e+00
9.33050000e+01,1.03831718e+04,1.03831768e+04,1.03831713e+04,5.84673157e-01,5.84672914e-01,1.22048198e-04,1.22048198e-04,5.60079036e+00
9.33100000e+01,1.03831878e+04,1.03833088e+04,1.03831756e+04,5.84672978e-01,5.84667724e-01,1.33174180e-01,1.33174180e-01,4.81656323e+00
9.33150000e+01,1.03832111e+04,1.03835621e+04,1.03831756e+04,5.84672978e-01,5.84657618e-01,3.92496361e-01,3.92496361e-01,6.20256223e+00
9.33200000e+01,1.03832298e+04,1.03832345e+04,1.03832293e+04,5.84670829e-01,5.84670699e-01,2.17795657e-03,2.17795657e-03,5.02673763e+00
9.33250000e+01,1.03832501e+04,1.03834560e+04,1.03832293e+04,5.84670829e-01,5.84661847e-01,2.28928907e-01,2.28928907e-01,5.30365231e+00
9.33300000e+01,1.03832694e+04,1.03836658e+04,1.03832293e+04,5.84670829e-01,5.84653468e-01,4.43806195e-01,4.43806195e-01,6.08791270e+00
9.33350000e+01,1.03832916e+04,1.03833753e+04,1.03832832e+04,5.84668673e-01,5.84665065e-01,9.10495185e-02,9.10495185e-02,4.70193138e+00
9.33400000e+01,1.03833082e+04,1.03835553e+04,1.03832832e+04,5.84668673e-01,5.84657881e-01,2.75464518e-01,2.75464518e-01,5.87779318e+00
9.33450000e+01,1.03833334e+04,1.03833383e+04,1.03833329e+04,5.84666696e-01,5.84666453e-01,1.22049414e-04,1.22049414e-04,5.60090806e+00
9.33500000e+01,1.03833493e+04,1.03834704e+04,1.03833371e+04,5.84666517e-01,5.84661263e-01,1.33175507e-01,1.33175507e-01,4.81666445e+00
9.33550000e+01,1.03833726e+04,1.03837236e+04,1.03833371e+04,5.84666517e-01,5.84651157e-01,3.92500272e-01,3.92500272e-01,6.20269257e+00
9.33600000e+01,1.03833913e+04,1.03833961e+04,1.03833908e+04,5.84664368e-01,5.84664238e-01,2.17797827e-03,2.17797827e-03,5.02684327e+00
9.33650000e+01,1.03834116e+04,1.03836175e+04,1.03833908e+04,5.84664368e-01,5.84655386e-01,2.28931188e-01,2.28931188e-01,5.30376377e+00
9.33700000e+01,1.03834309e+04,1.03838273e+04,1.03833908e+04,5.84664367e-01,5.84647007e-01,4.43810616e-01,4.43810616e-01,6.08804064e+00
9.33750000e+01,1.03834532e+04,1.03835368e+04,1.03834447e+04,5.84662212e-01,5.84658604e-01,9.10504257e-02,9.10504257e-02,4.70203019e+00
9.33800000e+01,1.03834697e+04,1.03837169e+04,1.03834447e+04,5.84662212e-01,5.84651420e-01,2.75467262e-01,2.75467262e-01,5.87791670e+00
9.33850000e+01,1.03834949e+04,1.03834998e+04,1.03834944e+04,5.84660235e-01,5.84659992e-01,1.22050630e-04,1.22050630e-04,5.60102576e+00
9.33900000e+01,1.03835109e+04,1.03836319e+04,1.03834986e+04,5.84660056e-01,5.84654802e-01,1.33176833e-01,1.33176833e-01,4.81676567e+00
9.33950000e+01,1.03835341e+04,1.03838851e+04,1.03834986e+04,5.84660056e-01,5.84644696e-01,3.92504182e-01,3.92504182e-01,6.20282292e+00
9.34000000e+01,1.03835528e+04,1.03835576e+04,1.03835523e+04,5.84657907e-01,5.84657777e-01,2.17799997e-03,2.17799997e-03,5.02694890e+00
9.34050000e+01,1.03835732e+04,1.03837790e+04,1.03835523e+04,5.84657907e-01,5.84648926e-01,2.28933469e-01,2.28933469e-01,5.30387522e+00
9.34100000e+01,1.03835924e+04,1.03839888e+04,1.03835523e+04,5.84657907e-01,5.84640546e-01,4.43815038e-01,4.43815038e-01,6.08816857e+00
9.34150000e+01,1.03836147e+04,1.03836983e+04,1.03836062e+04,5.84655751e-01,5.84652143e-01,9.10513328e-02,9.10513328e-02,4.70212899e+00
9.34200000e+01,1.03836312e+04,1.03838784e+04,1.03836062e+04,5.84655751e-01,5.84644959e-01,2.75470006e-01,2.75470006e-01,5.87804022e+00
9.34250000e+01,1.03836564e+04,1.03836613e+04,1.03836559e+04,5.84653774e-01,5.84653531e-01,1.22051846e-04,1.22051846e-04,5.60114346e+00
9.34300000e+01,1.03836724e+04,1.03837934e+04,1.03836601e+04,5.84653595e-01,5.84648341e-01,1.33178160e-01,1.33178160e-01,4.81686689e+00
9.34350000e+01,1.03836956e+04,1.03840466e+04,1.03836601e+04,5.84653595e-01,5.84638236e-01,3.92508092e-01,3.92508092e-01,6.20295326e+00
9.34400000e+01,1.03837143e+04,1.03837191e+04,1.03837139e+04,5.84651446e-01,5.84651316e-01,2.17802167e-03,2.17802167e-03,5.02705454e+00
9.34450000e+01,1.03837347e+04,1.03839405e+04,1.03837139e+04,5.84651446e-01,5.84642465e-01,2.28935749e-01,2.28935749e-01,5.30398667e+00
9.34500000e+01,1.03837540e+04,1.03841503e+04,1.03837139e+04,5.84651446e-01,5.84634086e-01,4.43819459e-01,4.43819459e-01,6.08829650e+00
9.34550000e+01,1.03837762e+04,1.03838598e+04,1.03837678e+04,5.84649290e-01,5.84645682e-01,9.10522398e-02,9.10522398e-02,4.70222780e+00
9.34600000e+01,1.03837928e+04,1.03840399e+04,1.03837678e+04,5.84649290e-01,5.84638499e-01,2.75472751e-01,2.75472751e-01,5.87816373e+00
9.34650000e+01,1.03838179e+04,1.03838229e+04,1.03838174e+04,5.84647313e-01,5.84647070e-01,1.22053062e-04,1.22053062e-04,5.60126115e+00
9.34700000e+01,1.03838339e+04,1.03839549e+04,1.03838217e+04,5.84647134e-01,5.84641880e-01,1.33179487e-01,1.33179487e-01,4.81696810e+00
9.34750000e+01,1.03838572e+04,1.03842081e+04,1.03838217e+04,5.84647134e-01,5.84631775e-01,3.92512002e-01,3.92512002e-01,6.20308360e+00
9.34800000e+01,1.03838759e+04,1.03838806e+04,1.03838754e+04,5.84644985e-01,5.84644856e-01,2.17804337e-03,2.17804337e-03,5.02716017e+00
9.34850000e+01,1.03838962e+04,1.03841020e+04,1.03838754e+04,5.84644985e-01,5.84636004e-01,2.28938030e-01,2.28938030e-01,5.30409812e+00
9.34900000e+01,1.03839155e+04,1.03843118e+04,1.03838754e+04,5.84644985e-01,5.84627625e-01,4.43823880e-01,4.43823880e-01,6.08842443e+00
9.34950000e+01,1.03839377e+04,1.03840214e+04,1.03839293e+04,5.84642829e-01,5.84639221e-01,9.10531468e-02,9.10531468e-02,4.70232661e+00
9.35000000e+01,1.03839543e+04,1.03842014e+04,1.03839293e+04,5.84642829e-01,5.84632038e-01,2.75475495e-01,2.75475495e-01,5.87828725e+00
9.35050000e+01,1.03839795e+04,1.03839844e+04,1.03839790e+04,5.84640853e-01,5.84640609e-01,1.22054278e-04,1.22054278e-04,5.60137885e+00
9.35100000e+01,1.03839954e+04,1.03841164e+04,1.03839832e+04,5.84640673e-01,5.84635420e-01,1.33180813e-01,1.33180813e-01,4.81706932e+00
9.35150000e+01,1.03840187e+04,1.03843696e+04,1.03839832e+04,5.84640673e-01,5.84625314e-01,3.92515912e-01,3.92515912e-01,6.20321394e+00
9.35200000e+01,1.03840374e+04,1.03840422e+04,1.03840369e+04,5.84638524e-01,5.84638395e-01,2.17806506e-03,2.17806506e-03,5.02726580e+00
9.35250000e+01,1.03840577e+04,1.03842635e+04,1.03840369e+04,5.84638524e-01,5.84629544e-01,2.28940310e-01,2.28940310e-01,5.30420957e+00
9.35300000e+01,1.03840770e+04,1.03844733e+04,1.03840369e+04,5.84638524e-01,5.84621165e-01,4.43828300e-01,4.43828300e-01,6.08855236e+00
9.35350000e+01,1.03840993e+04,1.03841829e+04,1.03840908e+04,5.84636368e-01,5.84632761e-01,9.10540538e-02,9.10540538e-02,4.70242541e+00
9.35400000e+01,1.03841158e+04,1.03843629e+04,1.03840908e+04,5.84636368e-01,5.84625577e-01,2.75478238e-01,2.75478238e-01,5.87841076e+00
9.35450000e+01,1.03841410e+04,1.03841459e+04,1.03841405e+04,5.84634392e-01,5.84634149e-01,1.22055493e-04,1.22055493e-04,5.60149654e+00
9.35500000e+01,1.03841569e+04,1.03842780e+04,1.03841447e+04,5.84634213e-01,5.84628959e-01,1.33182140e-01,1.33182140e-01,4.81717053e+00
9.35550000e+01,1.03841802e+04,1.03845311e+04,1.03841447e+04,5.84634213e-01,5.84618854e-01,3.92519821e-01,3.92519821e-01,6.20334428e+00
9.35600000e+01,1.03841989e+04,1.03842037e+04,1.03841984e+04,5.84632064e-01,5.84631934e-01,2.17808676e-03,2.17808676e-03,5.02737143e+00
9.35650000e+01,1.03842192e+04,1.03844251e+04,1.03841984e+04,5.84632064e-01,5.84623083e-01,2.28942590e-01,2.28942590e-01,5.30432102e+00
9.35700000e+01,1.03842385e+04,1.03846348e+04,1.03841984e+04,5.84632063e-01,5.84614704e-01,4.43832721e-01,4.43832721e-01,6.08868029e+00
9.35750000e+01,1.03842608e+04,1.03843444e+04,1.03842523e+04,5.84629908e-01,5.84626300e-01,9.10549607e-02,9.10549607e-02,4.70252421e+00
9.35800000e+01,1.03842773e+04,1.03845244e+04,1.03842523e+04,5.84629908e-01,5.84619117e-01,2.75480982e-01,2.75480982e-01,5.87853427e+00
9.35850000e+01,1.03843025e+04,1.03843074e+04,1.03843020e+04,5.84627931e-01,5.84627688e-01,1.22056709e-04,1.22056709e-04,5.60161424e+00
9.35900000e+01,1.03843184e+04,1.03844395e+04,1.03843062e+04,5.84627752e-01,5.84622499e-01,1.33183467e-01,1.33183467e-01,4.81727175e+00
9.35950000e+01,1.03843417e+04,1.03846927e+04,1.03843062e+04,5.84627752e-01,5.84612394e-01,3.92523731e-01,3.92523731e-01,6.20347462e+00
9.36000000e+01,1.03843604e+04,1.03843652e+04,1.03843599e+04,5.84625603e-01,5.84625474e-01,2.17810845e-03,2.17810845e-03,5.02747706e+00
9.36050000e+01,1.03843808e+04,1.03845866e+04,1.03843599e+04,5.84625603e-01,5.84616623e-01,2.28944871e-01,2.28944871e-01,5.30443247e+00
9.36100000e+01,1.03844000e+04,1.03847964e+04,1.03843599e+04,5.84625603e-01,5.84608244e-01,4.43837141e-01,4.43837141e-01,6.08880822e+00
9.36150000e+01,1.03844223e+04,1.03845059e+04,1.03844138e+04,5.84623447e-01,5.84619840e-01,9.10558676e-02,9.10558676e-02,4.70262302e+00
9.36200000e+01,1.03844388e+04,1.03846860e+04,1.03844138e+04,5.84623447e-01,5.84612657e-01,2.75483726e-01,2.75483726e-01,5.87865778e+00
9.36250000e+01,1.03844640e+04,1.03844689e+04,1.03844635e+04,5.84621471e-01,5.84621228e-01,1.22057925e-04,1.22057925e-04,5.60173193e+00
9.36300000e+01,1.03844800e+04,1.03846010e+04,1.03844677e+04,5.84621292e-01,5.84616038e-01,1.33184793e-01,1.33184793e-01,4.81737296e+00
9.36350000e+01,1.03845032e+04,1.03848542e+04,1.03844677e+04,5.84621292e-01,5.84605933e-01,3.92527640e-01,3.92527640e-01,6.20360495e+00
9.36400000e+01,1.03845219e+04,1.03845267e+04,1.03845214e+04,5.84619143e-01,5.84619013e-01,2.17813014e-03,2.17813014e-03,5.02758269e+00
9.36450000e+01,1.03845423e+04,1.03847481e+04,1.03845214e+04,5.84619143e-01,5.84610162e-01,2.28947151e-01,2.28947151e-01,5.30454392e+00
9.36500000e+01,1.03845615e+04,1.03849579e+04,1.03845214e+04,5.84619143e-01,5.84601784e-01,4.43841561e-01,4.43841561e-01,6.08893614e+00
9.36550000e+01,1.03845838e+04,1.03846674e+04,1.03845753e+04,5.84616987e-01,5.84613379e-01,9.10567744e-02,9.10567744e-02,4.70272182e+00
9.36600000e+01,1.03846003e+04,1.03848475e+04,1.03845753e+04,5.84616987e-01,5.84606196e-01,2.75486469e-01,2.75486469e-01,5.87878129e+00
9.36650000e+01,1.03846255e+04,1.03846304e+04,1.03846250e+04,5.84615010e-01,5.84614767e-01,1.22059140e-04,1.22059140e-04,5.60184962e+00
9.36700000e+01,1.03846415e+04,1.03847625e+04,1.03846292e+04,5.84614831e-01,5.84609578e-01,1.33186119e-01,1.33186119e-01,4.81747417e+00
9.36750000e+01,1.03846647e+04,1.03850157e+04,1.03846292e+04,5.84614831e-01,5.84599473e-01,3.92531549e-01,3.92531549e-01,6.20373529e+00
9.36800000e+01,1.03846834e+04,1.03846882e+04,1.03846829e+04,5.84612682e-01,5.84612553e-01,2.17815184e-03,2.17815184e-03,5.02768831e+00
9.36850000e+01,1.03847038e+04,1.03849096e+04,1.03846829e+04,5.84612682e-01,5.84603702e-01,2.28949431e-01,2.28949431e-01,5.30465536e+00
9.36900000e+01,1.03847230e+04,1.03851194e+04,1.03846829e+04,5.84612682e-01,5.84595324e-01,4.43845980e-01,4.43845980e-01,6.08906407e+00
9.36950000e+01,1.03847453e+04,1.03848289e+04,1.03847368e+04,5.84610527e-01,5.84606919e-01,9.10576812e-02,9.10576812e-02,4.70282062e+00
9.37000000e+01,1.03847618e+04,1.03850090e+04,1.03847368e+04,5.84610527e-01,5.84599736e-01,2.75489212e-01,2.75489212e-01,5.87890480e+00
9.37050000e+01,1.03847870e+04,1.03847919e+04,1.03847865e+04,5.84608550e-01,5.84608307e-01,1.22060356e-04,1.22060356e-04,5.60196731e+00
9.37100000e+01,1.03848030e+04,1.03849240e+04,1.03847907e+04,5.84608371e-01,5.84603118e-01,1.33187446e-01,1.33187446e-01,4.81757538e+00
9.37150000e+01,1.03848262e+04,1.03851772e+04,1.03847907e+04,5.84608371e-01,5.84593013e-01,3.92535457e-01,3.92535457e-01,6.20386562e+00
9.37200000e+01,1.03848449e+04,1.03848497e+04,1.03848444e+04,5.84606222e-01,5.84606093e-01,2.17817353e-03,2.17817353e-03,5.02779394e+00
9.37250000e+01,1.03848653e+04,1.03850711e+04,1.03848445e+04,5.84606222e-01,5.84597242e-01,2.28951710e-01,2.28951710e-01,5.30476681e+00
9.37300000e+01,1.03848846e+04,1.03852809e+04,1.03848445e+04,5.84606222e-01,5.84588864e-01,4.43850400e-01,4.43850400e-01,6.08919199e+00
9.37350000e+01,1.03849068e+04,1.03849904e+04,1.03848983e+04,5.84604066e-01,5.84600459e-01,9.10585879e-02,9.10585879e-02,4.70291942e+00
9.37400000e+01,1.03849233e+04,1.03851705e+04,1.03848983e+04,5.84604066e-01,5.84593276e-01,2.75491956e-01,2.75491956e-01,5.87902831e+00
9.37450000e+01,1.03849485e+04,1.03849534e+04,1.03849480e+04,5.84602090e-01,5.84601847e-01,1.22061571e-04,1.22061571e-04,5.60208500e+00
9.37500000e+01,1.03849645e+04,1.03850855e+04,1.03849522e+04,5.84601911e-01,5.84596658e-01,1.33188772e-01,1.33188772e-01,4.81767659e+00
9.37550000e+01,1.03849877e+04,1.03853387e+04,1.03849522e+04,5.84601911e-01,5.84586553e-01,3.92539366e-01,3.92539366e-01,6.20399595e+00
